Genes	cor	pvalue	Diff_group	gene_upper	is_bcell	to_label	adjusted_pvalue
ADCY4	0.58177270935528	1.70573277261752e-12	Benign_Tumor	ADCY4	FALSE	FALSE	3.36245271746489e-11
ADCY5	0.354292390920495	5.8103553240703e-05	Benign_Tumor	ADCY5	FALSE	FALSE	0.000127676962694718
ADCY6	0.563705796589942	1.13332315119636e-11	Benign_Tumor	ADCY6	FALSE	FALSE	1.77915740257872e-10
ADCY7	0.393339521168833	6.77653643671969e-06	Benign_Tumor	ADCY7	FALSE	FALSE	1.92856363174407e-05
ADCY9	0.472584867802475	3.4098686764339e-08	Benign_Tumor	ADCY9	FALSE	FALSE	1.90329336552348e-07
ADCYAP1R1	0.286829372567766	0.0012977586617823	Benign_Tumor	ADCYAP1R1	FALSE	FALSE	0.00201777113018528
ADD1	0.326195447496204	0.000231426190110784	Benign_Tumor	ADD1	FALSE	FALSE	0.000431513416977399
ADD3	0.127095941671985	0.161256603303805	Benign_Tumor	ADD3	FALSE	FALSE	0.170427491228378
ADGRA2	0.320015584455843	0.000308240726172198	Benign_Tumor	ADGRA2	FALSE	FALSE	0.000556290743849767
ADGRA3	0.149585891945582	0.0986663580506132	Benign_Tumor	ADGRA3	FALSE	FALSE	0.106918877873648
ADGRB2	0.199611422374185	0.0268617956871823	Benign_Tumor	ADGRB2	FALSE	FALSE	0.0315974578318974
ADGRD1	0.367862273782054	2.84063172063216e-05	Benign_Tumor	ADGRD1	FALSE	FALSE	6.77119741780979e-05
ADGRE2	0.522911765196786	5.4870069110903e-10	Benign_Tumor	ADGRE2	FALSE	FALSE	5.31400240213988e-09
ADGRE5	0.364827586041889	3.34301024950778e-05	Benign_Tumor	ADGRE5	FALSE	FALSE	7.82632270228272e-05
ADGRF1	0.216203295707242	0.0163143000215508	Benign_Tumor	ADGRF1	FALSE	FALSE	0.0199860442287296
ADGRF5	0.194260440981976	0.0313179773979528	Benign_Tumor	ADGRF5	FALSE	FALSE	0.0364074994041743
ADGRG1	0.438684320620367	3.86993193334071e-07	Benign_Tumor	ADGRG1	FALSE	FALSE	1.56699037956097e-06
ADGRG2	0.371446602818564	2.33864514337074e-05	Benign_Tumor	ADGRG2	FALSE	FALSE	5.70484348648379e-05
ADGRG6	0.256762110466465	0.00414673140108015	Benign_Tumor	ADGRG6	FALSE	FALSE	0.00573632600985986
ADGRL1	0.400501630851104	4.43117504969631e-06	Benign_Tumor	ADGRL1	FALSE	FALSE	1.32222052211e-05
ADGRL1-AS1	0.466002518657547	5.57973184144879e-08	Benign_Tumor	ADGRL1-AS1	FALSE	FALSE	2.90904465908544e-07
ADGRL2	0.13940114191702	0.124105748867378	Benign_Tumor	ADGRL2	FALSE	FALSE	0.132840664451968
ADGRL3	0.224098038136819	0.0127109179156583	Benign_Tumor	ADGRL3	FALSE	FALSE	0.0158968137408084
ADGRL4	0.227772907047751	0.0112856262128156	Benign_Tumor	ADGRL4	FALSE	FALSE	0.0142516264200598
ADGRV1	0.276006413873808	0.00200116519870002	Benign_Tumor	ADGRV1	FALSE	FALSE	0.00297282701892163
ADH1B	0.564114561452479	1.08715858628187e-11	Benign_Tumor	ADH1B	FALSE	FALSE	1.71013340042097e-10
ADH1C	0.279045459616258	0.00177507345684837	Benign_Tumor	ADH1C	FALSE	FALSE	0.0026705843825234
ADH5	0.415786430091319	1.73064157148655e-06	Benign_Tumor	ADH5	FALSE	FALSE	5.84626490081563e-06
ADHFE1	0.400490190425847	4.43421789817809e-06	Benign_Tumor	ADHFE1	FALSE	FALSE	1.3228750062898e-05
ADI1	0.572830552211056	4.41811160867227e-12	Benign_Tumor	ADI1	FALSE	FALSE	7.71336906747234e-11
ADIPOR1	0.47339542367599	3.20692132329056e-08	Benign_Tumor	ADIPOR1	FALSE	FALSE	1.80489287197701e-07
ADIPOR2	0.33694052017998	0.000138547280298595	Benign_Tumor	ADIPOR2	FALSE	FALSE	0.000274713113838811
ADIRF	0.339691524061366	0.000121123611008016	Benign_Tumor	ADIRF	FALSE	FALSE	0.000244365590650063
ADIRF-AS1	0.546206100591887	6.38223003755339e-11	Benign_Tumor	ADIRF-AS1	FALSE	FALSE	8.06740814730673e-10
ADK	0.135578188727384	0.134863582073589	Benign_Tumor	ADK	FALSE	FALSE	0.143743108865376
ADM	0.425684511749721	9.18050234258744e-07	Benign_Tumor	ADM	FALSE	FALSE	3.345845143485e-06
ADM2	0.393453546411131	6.73137953523043e-06	Benign_Tumor	ADM2	FALSE	FALSE	1.91711363390899e-05
ADNP	0.164202964042341	0.0695478890021092	Benign_Tumor	ADNP	FALSE	FALSE	0.076938927003612
ADNP2	0.293680161427221	0.000977838882735672	Benign_Tumor	ADNP2	FALSE	FALSE	0.00156263570249796
ADO	0.349264007544148	7.51352331705966e-05	Benign_Tumor	ADO	FALSE	FALSE	0.000159716214327833
ADORA2A	0.373321082820515	2.11057376541359e-05	Benign_Tumor	ADORA2A	FALSE	FALSE	5.21879410110921e-05
ADORA2B	0.616057590952281	3.34325977459578e-14	Benign_Tumor	ADORA2B	FALSE	FALSE	9.51820557034371e-13
ADPGK	0.371501360342856	2.33166645223825e-05	Benign_Tumor	ADPGK	FALSE	FALSE	5.6931705331932e-05
ADPRH	0.364295015375408	3.43934742908077e-05	Benign_Tumor	ADPRH	FALSE	FALSE	8.01690727631714e-05
ADPRHL1	0.222690668385947	0.0132970617419291	Benign_Tumor	ADPRHL1	FALSE	FALSE	0.0165713142211157
ADPRM	0.289886151461496	0.00114477221060917	Benign_Tumor	ADPRM	FALSE	FALSE	0.00179948901138756
ADPRS	0.504338222491081	2.724229967812e-09	Benign_Tumor	ADPRS	FALSE	FALSE	2.1372510472915e-08
ADRA1A	0.286192766700819	0.00133187486708676	Benign_Tumor	ADRA1A	FALSE	FALSE	0.00206483696417542
ADRA1D	0.199744820855349	0.0267579980504993	Benign_Tumor	ADRA1D	FALSE	FALSE	0.0314896322557565
ADRA2A	0.306150380622484	0.00057364354483318	Benign_Tumor	ADRA2A	FALSE	FALSE	0.00096817502153323
ADRA2C	0.356015577576023	5.31508567377609e-05	Benign_Tumor	ADRA2C	FALSE	FALSE	0.000118043110664169
ADRB1	0.423840049745956	1.03476274965185e-06	Benign_Tumor	ADRB1	FALSE	FALSE	3.72242095179678e-06
ADRB2	0.610359770897832	6.64202480558524e-14	Benign_Tumor	ADRB2	FALSE	FALSE	1.77725519411304e-12
ADRM1	0.291762709798894	0.00105920155519188	Benign_Tumor	ADRM1	FALSE	FALSE	0.00167870403205813
ADSL	0.278646505103759	0.00180336881807515	Benign_Tumor	ADSL	FALSE	FALSE	0.0027087058838623
ADSS1	0.362259935182008	3.83198385111323e-05	Benign_Tumor	ADSS1	FALSE	FALSE	8.82826307929933e-05
ADSS2	0.212679006580497	0.0181900347917804	Benign_Tumor	ADSS2	FALSE	FALSE	0.022115185557998
AEBP1	0.488619093086563	9.82904381492174e-09	Benign_Tumor	AEBP1	FALSE	FALSE	6.56942915578439e-08
AEBP2	0.201423307220868	0.0254809188861974	Benign_Tumor	AEBP2	FALSE	FALSE	0.0301301708287587
AEN	0.543586479398812	8.19677747768174e-11	Benign_Tumor	AEN	FALSE	FALSE	1.00785434900828e-09
AFAP1	0.421527776318907	1.20105847025377e-06	Benign_Tumor	AFAP1	FALSE	FALSE	4.23091588808493e-06
AFAP1L1	0.390368221903839	8.05925224787584e-06	Benign_Tumor	AFAP1L1	FALSE	FALSE	2.2443979838371e-05
AFAP1L2	0.356219397986456	5.25919111024958e-05	Benign_Tumor	AFAP1L2	FALSE	FALSE	0.000117052141146086
AFDN	0.383496383478024	1.19576751799432e-05	Benign_Tumor	AFDN	FALSE	FALSE	3.17126831705135e-05
AFDN-DT	0.235536437514139	0.00872722298772337	Benign_Tumor	AFDN-DT	FALSE	FALSE	0.0112684722318063
AFF1	0.350070265159089	7.21222622135975e-05	Benign_Tumor	AFF1	FALSE	FALSE	0.000154153169016244
AFF3	0.436803385303322	4.39497781849397e-07	Benign_Tumor	AFF3	FALSE	FALSE	1.7459946318216e-06
AFF4	0.341241415937467	0.00011222864237257	Benign_Tumor	AFF4	FALSE	FALSE	0.00022808981954098
AFG1L	0.133166156724306	0.142008483363751	Benign_Tumor	AFG1L	FALSE	FALSE	0.151017352596537
AFG3L1P	0.613754415846892	4.4198057916926e-14	Benign_Tumor	AFG3L1P	FALSE	FALSE	1.23129938450857e-12
AFG3L2	0.32669687145532	0.000226045549069981	Benign_Tumor	AFG3L2	FALSE	FALSE	0.000422695405339435
AFMID	0.307170932734675	0.00054856724383513	Benign_Tumor	AFMID	FALSE	FALSE	0.000932658511227051
AFTPH	0.311474339731493	0.000453528109809837	Benign_Tumor	AFTPH	FALSE	FALSE	0.000787291634608025
AGA	0.452455497284385	1.48896264933725e-07	Benign_Tumor	AGA	FALSE	FALSE	6.85618431050532e-07
AGAP1	0.513045350360003	1.30079353203248e-09	Benign_Tumor	AGAP1	FALSE	FALSE	1.11795020277825e-08
AGAP2	0.433127713578708	5.62309926179574e-07	Benign_Tumor	AGAP2	FALSE	FALSE	2.17183841279626e-06
AGAP2-AS1	0.172514089495139	0.0563821696911749	Benign_Tumor	AGAP2-AS1	FALSE	FALSE	0.0630911495725132
AGAP3	0.431166923085873	6.40548471181967e-07	Benign_Tumor	AGAP3	FALSE	FALSE	2.43302634231854e-06
AGAP4	0.612722091863455	5.00521230333733e-14	Benign_Tumor	AGAP4	FALSE	FALSE	1.38202431205447e-12
AGAP5	0.653188681086673	2.65544066099563e-16	Benign_Tumor	AGAP5	FALSE	FALSE	1.11158189392284e-14
AGAP6	0.726430594816344	1.92955714960663e-21	Benign_Tumor	AGAP6	FALSE	FALSE	2.10132821614154e-19
AGAP7P	0.429225129701725	7.28166829908416e-07	Benign_Tumor	AGAP7P	FALSE	FALSE	2.7200148817855e-06
AGAP9	0.753941248274022	7.95114491420288e-24	Benign_Tumor	AGAP9	FALSE	FALSE	1.27652762627713e-21
AGBL3	0.225565177034467	0.0121240471749443	Benign_Tumor	AGBL3	FALSE	FALSE	0.015222751483948
AGBL5	0.413675197332729	1.97610979902655e-06	Benign_Tumor	AGBL5	FALSE	FALSE	6.56301085524429e-06
AGFG1	0.219099852733453	0.0149006492387874	Benign_Tumor	AGFG1	FALSE	FALSE	0.0183960528456981
AGFG2	0.353242269387307	6.13300230186682e-05	Benign_Tumor	AGFG2	FALSE	FALSE	0.000133841430559098
AGGF1	0.273176414658026	0.00223484707735023	Benign_Tumor	AGGF1	FALSE	FALSE	0.00328280941087095
AGK	0.197631347064734	0.0284433240092093	Benign_Tumor	AGK	FALSE	FALSE	0.0333168773821299
AGL	0.211736656814149	0.0187221270349361	Benign_Tumor	AGL	FALSE	FALSE	0.0227089091296098
AGO1	0.374166825397243	2.01466892076297e-05	Benign_Tumor	AGO1	FALSE	FALSE	5.01029049872912e-05
AGO2	0.436050990433469	4.62344478756806e-07	Benign_Tumor	AGO2	FALSE	FALSE	1.8246554910491e-06
AGO3	0.368398474749891	2.75959239337243e-05	Benign_Tumor	AGO3	FALSE	FALSE	6.60952512180696e-05
AGO4	0.25213360752232	0.00490286568258933	Benign_Tumor	AGO4	FALSE	FALSE	0.00667532149632485
AGPAT1	0.573243139411839	4.2309680665357e-12	Benign_Tumor	AGPAT1	FALSE	FALSE	7.42828249156262e-11
AGPAT2	0.26061647281996	0.00359869348828998	Benign_Tumor	AGPAT2	FALSE	FALSE	0.00503164425328963
AGPAT3	0.469572030569525	4.27750174817237e-08	Benign_Tumor	AGPAT3	FALSE	FALSE	2.32833046921665e-07
AGPAT4	0.343430726796831	0.000100696842012652	Benign_Tumor	AGPAT4	FALSE	FALSE	0.000207098774519682
AGPAT5	0.126720614799637	0.162507661629338	Benign_Tumor	AGPAT5	FALSE	FALSE	0.171668146422038
AGPS	0.192830703672983	0.0326095794814502	Benign_Tumor	AGPS	FALSE	FALSE	0.0378158449076345
AGR2	0.281183151228206	0.00163021037839907	Benign_Tumor	AGR2	FALSE	FALSE	0.00247656484467942
AGR3	0.160938544668668	0.0753576728175984	Benign_Tumor	AGR3	FALSE	FALSE	0.0829770938830842
AGRN	0.223785321768826	0.012839170078695	Benign_Tumor	AGRN	FALSE	FALSE	0.0160456139664166
AGT	0.145847196777424	0.107479234889559	Benign_Tumor	AGT	FALSE	FALSE	0.115864192505545
AGTPBP1	0.0659721331705937	0.468460584747118	Benign_Tumor	AGTPBP1	FALSE	FALSE	0.476227997014614
AGTR1	0.18690853437138	0.0384495572746492	Benign_Tumor	AGTR1	FALSE	FALSE	0.0441086523342992
AGTRAP	0.408450256554466	2.73336338069843e-06	Benign_Tumor	AGTRAP	FALSE	FALSE	8.6870750872687e-06
AHCTF1	0.181029978388338	0.0450906262045575	Benign_Tumor	AHCTF1	FALSE	FALSE	0.05120847319061
AHCY	0.401009916427415	4.29796068776213e-06	Benign_Tumor	AHCY	FALSE	FALSE	1.28641441073457e-05
AHCYL1	0.360946912927315	4.107203144417e-05	Benign_Tumor	AHCYL1	FALSE	FALSE	9.38699577506057e-05
AHCYL2	0.253711646974402	0.00463225895512194	Benign_Tumor	AHCYL2	FALSE	FALSE	0.00633847365856374
AHDC1	0.33273395970748	0.000169746936348955	Benign_Tumor	AHDC1	FALSE	FALSE	0.000327081049215822
AHI1	0.40502408932317	3.37132111702027e-06	Benign_Tumor	AHI1	FALSE	FALSE	1.04045944818384e-05
AHI1-DT	0.242791061693651	0.00681399484564947	Benign_Tumor	AHI1-DT	FALSE	FALSE	0.00901413028638287
AHNAK	0.307028315463939	0.000552009851843737	Benign_Tumor	AHNAK	FALSE	FALSE	0.000937453590268541
AHNAK2	0.324941550508668	0.000245405230323908	Benign_Tumor	AHNAK2	FALSE	FALSE	0.000454530881521672
AHR	0.295805910264895	0.000894346299474201	Benign_Tumor	AHR	FALSE	FALSE	0.00144238348402151
AHSA1	0.465695221154302	5.70806144705317e-08	Benign_Tumor	AHSA1	FALSE	FALSE	2.96800136610882e-07
AHSA2P	0.716423375761897	1.2092926093233e-20	Benign_Tumor	AHSA2P	FALSE	FALSE	1.14135235181768e-18
AIDA	0.1906181945838	0.0346969919845454	Benign_Tumor	AIDA	FALSE	FALSE	0.0400664582660037
AIF1	0.341337682406435	0.000111696744872158	Benign_Tumor	AIF1	FALSE	FALSE	0.000227141996329866
AIF1L	0.301363626303253	0.000705937286171757	Benign_Tumor	AIF1L	FALSE	FALSE	0.00116481896138512
AIFM1	0.349808704414996	7.30871167228395e-05	Benign_Tumor	AIFM1	FALSE	FALSE	0.000155851796347361
AIFM2	0.185836001608735	0.0395959532244838	Benign_Tumor	AIFM2	FALSE	FALSE	0.0453602898017424
AIG1	0.443828993947295	2.72186606336302e-07	Benign_Tumor	AIG1	FALSE	FALSE	1.1590817666052e-06
AIMP1	0.218929597709627	0.0149806911861627	Benign_Tumor	AIMP1	FALSE	FALSE	0.0184860779589629
AIMP2	0.26122029014493	0.00351900046243104	Benign_Tumor	AIMP2	FALSE	FALSE	0.00492685374462273
AIP	0.341698810499685	0.000109722273175421	Benign_Tumor	AIP	FALSE	FALSE	0.00022367241873619
AJAP1	0.25978776242839	0.00371070710505993	Benign_Tumor	AJAP1	FALSE	FALSE	0.00517525002212953
AJM1	0.300074261910506	0.000746074670665228	Benign_Tumor	AJM1	FALSE	FALSE	0.00122365675052866
AJUBA	0.355584742054157	5.4350697809763e-05	Benign_Tumor	AJUBA	FALSE	FALSE	0.000120330312338846
AK1	0.322619857732574	0.000273373745872403	Benign_Tumor	AK1	FALSE	FALSE	0.000499911853507625
AK2	0.312612182499743	0.000431070889124458	Benign_Tumor	AK2	FALSE	FALSE	0.000751978686106075
AK3	0.467412982998454	5.02530070729924e-08	Benign_Tumor	AK3	FALSE	FALSE	2.66368304679275e-07
AK4	0.495151874281952	5.81201230653169e-09	Benign_Tumor	AK4	FALSE	FALSE	4.16140081147669e-08
AK4P1	0.811854298662173	4.69599173938545e-30	Benign_Tumor	AK4P1	FALSE	FALSE	1.70071347342906e-27
AK5	0.152489046286257	0.0922242531271193	Benign_Tumor	AK5	FALSE	FALSE	0.100293875275742
AK6	0.32818201764228	0.000210781571391884	Benign_Tumor	AK6	FALSE	FALSE	0.000397156855569971
AK8	0.260873245636883	0.0035646080860558	Benign_Tumor	AK8	FALSE	FALSE	0.00498667281028988
AK9	0.0978454754851475	0.281630072029365	Benign_Tumor	AK9	FALSE	FALSE	0.290336628605409
AKAP1	0.388833591941127	8.80836027645253e-06	Benign_Tumor	AKAP1	FALSE	FALSE	2.4299839607652e-05
AKAP1-DT	0.43880993265726	3.83708618789422e-07	Benign_Tumor	AKAP1-DT	FALSE	FALSE	1.55505665800689e-06
AKAP10	0.39111041899164	7.71892915202537e-06	Benign_Tumor	AKAP10	FALSE	FALSE	2.16316148433491e-05
AKAP11	0.124517994909498	0.169995627633384	Benign_Tumor	AKAP11	FALSE	FALSE	0.179104384624497
AKAP12	0.412060553695377	2.18575889475771e-06	Benign_Tumor	AKAP12	FALSE	FALSE	7.15401918202224e-06
AKAP13	0.35119450913837	6.81090052977541e-05	Benign_Tumor	AKAP13	FALSE	FALSE	0.000146601456738345
AKAP17A	0.559893430697189	1.66577894382213e-11	Benign_Tumor	AKAP17A	FALSE	FALSE	2.47294332622898e-10
AKAP3	0.276809065145605	0.00193904480054504	Benign_Tumor	AKAP3	FALSE	FALSE	0.00289019378626416
AKAP6	0.246469741787512	0.00599416877841383	Benign_Tumor	AKAP6	FALSE	FALSE	0.00802089623528429
AKAP7	0.350195335065763	7.16651164784042e-05	Benign_Tumor	AKAP7	FALSE	FALSE	0.000153344443379801
AKAP8	0.522166600966671	5.86230631764946e-10	Benign_Tumor	AKAP8	FALSE	FALSE	5.64586866325016e-09
AKAP8L	0.572021535282375	4.80859998736249e-12	Benign_Tumor	AKAP8L	FALSE	FALSE	8.29283805129524e-11
AKAP9	0.207066420664438	0.0215621008701875	Benign_Tumor	AKAP9	FALSE	FALSE	0.0258118684642501
AKIP1	0.329040345506897	0.000202401523406075	Benign_Tumor	AKIP1	FALSE	FALSE	0.000382849377384041
AKIRIN1	0.461954671659172	7.51485998533289e-08	Benign_Tumor	AKIRIN1	FALSE	FALSE	3.75992510463736e-07
AKIRIN2	0.205085486434439	0.022874248065721	Benign_Tumor	AKIRIN2	FALSE	FALSE	0.0272569182896529
AKNA	0.470592475759756	3.96232898960237e-08	Benign_Tumor	AKNA	FALSE	FALSE	2.17655553280697e-07
AKR1A1	0.423480894910494	1.05907208487394e-06	Benign_Tumor	AKR1A1	FALSE	FALSE	3.79409468087e-06
AKR1B1	0.344741114396607	9.43332980675256e-05	Benign_Tumor	AKR1B1	FALSE	FALSE	0.0001952414550623
AKR1C1	0.339074455903675	0.000124844325801678	Benign_Tumor	AKR1C1	FALSE	FALSE	0.000251156269953434
AKR1C2	0.548311273720534	5.21147060071151e-11	Benign_Tumor	AKR1C2	FALSE	FALSE	6.78166732812641e-10
AKR1C3	0.0967766541500882	0.286944782082767	Benign_Tumor	AKR1C3	FALSE	FALSE	0.295600389718524
AKR1E2	0.242569930767568	0.00686630473048453	Benign_Tumor	AKR1E2	FALSE	FALSE	0.00907485051072185
AKR7A2	0.510462862963047	1.62318762067855e-09	Benign_Tumor	AKR7A2	FALSE	FALSE	1.35393148456492e-08
AKT1	0.560612244668099	1.54968228304649e-11	Benign_Tumor	AKT1	FALSE	FALSE	2.33171035689691e-10
AKT1S1	0.368337978635478	2.76862569698991e-05	Benign_Tumor	AKT1S1	FALSE	FALSE	6.62508902372467e-05
AKT2	0.51246474683222	1.36740588770341e-09	Benign_Tumor	AKT2	FALSE	FALSE	1.16555073285195e-08
AKT3	0.136025908113324	0.133568084063663	Benign_Tumor	AKT3	FALSE	FALSE	0.142420799255284
AKTIP	0.271303336854659	0.0024028111747196	Benign_Tumor	AKTIP	FALSE	FALSE	0.00349873571051036
ALAD	0.423461957992164	1.06036877262077e-06	Benign_Tumor	ALAD	FALSE	FALSE	3.79786635143129e-06
ALAS1	0.51860184277792	8.02723002206437e-10	Benign_Tumor	ALAS1	FALSE	FALSE	7.40569035151709e-09
ALCAM	0.149847961460231	0.0980706375877817	Benign_Tumor	ALCAM	FALSE	FALSE	0.106302919130962
ALDH16A1	0.218673459382419	0.0151018140313459	Benign_Tumor	ALDH16A1	FALSE	FALSE	0.0186178396065666
ALDH18A1	0.327758409013795	0.00021503489963429	Benign_Tumor	ALDH18A1	FALSE	FALSE	0.000404417114884228
ALDH1A1	0.209684898739392	0.0199273301855699	Benign_Tumor	ALDH1A1	FALSE	FALSE	0.0240396864962336
ALDH1A2	0.268523776233108	0.00267313916565362	Benign_Tumor	ALDH1A2	FALSE	FALSE	0.00385059626553731
ALDH1A3	0.331336008773634	0.000181482864588567	Benign_Tumor	ALDH1A3	FALSE	FALSE	0.00034733103726653
ALDH1A3-AS1	0.189542649472486	0.0357517581810113	Benign_Tumor	ALDH1A3-AS1	FALSE	FALSE	0.0412233177960084
ALDH1B1	0.426211099912741	8.87097582581884e-07	Benign_Tumor	ALDH1B1	FALSE	FALSE	3.2436653330706e-06
ALDH1L1	0.326579557608026	0.0002272939176102	Benign_Tumor	ALDH1L1	FALSE	FALSE	0.000424577781227148
ALDH1L2	0.244347397886122	0.00645573022247603	Benign_Tumor	ALDH1L2	FALSE	FALSE	0.00858393841825642
ALDH2	0.409257046373117	2.60074404450495e-06	Benign_Tumor	ALDH2	FALSE	FALSE	8.30116560874679e-06
ALDH3A2	0.319805267677689	0.000311228790741831	Benign_Tumor	ALDH3A2	FALSE	FALSE	0.000561293104600178
ALDH3B1	0.470932985412452	3.86219975315521e-08	Benign_Tumor	ALDH3B1	FALSE	FALSE	2.12680469433826e-07
ALDH3B2	-0.0378252107858964	0.677873049624107	Benign_Tumor	ALDH3B2	FALSE	FALSE	0.683137060881137
ALDH4A1	0.347849544157263	8.07067969366337e-05	Benign_Tumor	ALDH4A1	FALSE	FALSE	0.000170258324125467
ALDH5A1	0.300704956018091	0.000726187003296812	Benign_Tumor	ALDH5A1	FALSE	FALSE	0.0011945611283766
ALDH6A1	0.386422221751639	1.01195036261046e-05	Benign_Tumor	ALDH6A1	FALSE	FALSE	2.74788195238582e-05
ALDH7A1	0.369435464244579	2.60898672993581e-05	Benign_Tumor	ALDH7A1	FALSE	FALSE	6.28554306084319e-05
ALDH9A1	0.457955078159495	1.00474354294324e-07	Benign_Tumor	ALDH9A1	FALSE	FALSE	4.84423256788083e-07
ALDOA	0.524884189887753	4.60196781372198e-10	Benign_Tumor	ALDOA	FALSE	FALSE	4.53298195844987e-09
ALDOC	0.423485504860699	1.05875665099505e-06	Benign_Tumor	ALDOC	FALSE	FALSE	3.79409468087e-06
ALG1	0.513737619854923	1.22544724642388e-09	Benign_Tumor	ALG1	FALSE	FALSE	1.06649494581351e-08
ALG10	0.40620607857605	3.13678346893119e-06	Benign_Tumor	ALG10	FALSE	FALSE	9.77569120705732e-06
ALG10B	0.515458220475011	1.05593071449761e-09	Benign_Tumor	ALG10B	FALSE	FALSE	9.4326461939025e-09
ALG11	0.259795406978492	0.00370965967677701	Benign_Tumor	ALG11	FALSE	FALSE	0.00517425258812793
ALG12	0.436942760511733	4.35385413102527e-07	Benign_Tumor	ALG12	FALSE	FALSE	1.73275160701397e-06
ALG13	0.332310168004524	0.000173228044572661	Benign_Tumor	ALG13	FALSE	FALSE	0.000333046955324698
ALG14	0.338815339726341	0.000126438200184753	Benign_Tumor	ALG14	FALSE	FALSE	0.000253739960241902
ALG2	0.358860223433756	4.58298123746486e-05	Benign_Tumor	ALG2	FALSE	FALSE	0.00010346588404036
ALG3	0.446820977385541	2.2121702964387e-07	Benign_Tumor	ALG3	FALSE	FALSE	9.6553049401457e-07
ALG5	0.386782000417285	9.91283324205987e-06	Benign_Tumor	ALG5	FALSE	FALSE	2.69971621751833e-05
ALG6	0.0120691217061957	0.894595818509706	Benign_Tumor	ALG6	FALSE	FALSE	0.896437853526263
ALG8	0.180243960840076	0.0460470270619879	Benign_Tumor	ALG8	FALSE	FALSE	0.0521937806562586
ALG9	0.187348713010545	0.0379871949084777	Benign_Tumor	ALG9	FALSE	FALSE	0.0436200107882114
ALKAL2	0.545219869996485	7.01446725587525e-11	Benign_Tumor	ALKAL2	FALSE	FALSE	8.78105294017245e-10
ALKBH1	0.34620953536178	8.76487945389213e-05	Benign_Tumor	ALKBH1	FALSE	FALSE	0.00018296979589204
ALKBH2	0.24680082985313	0.00592487572293463	Benign_Tumor	ALKBH2	FALSE	FALSE	0.00793977193298864
ALKBH3	0.321223358427471	0.000291588716014734	Benign_Tumor	ALKBH3	FALSE	FALSE	0.000530108694197695
ALKBH4	0.341786324256428	0.000109248710186962	Benign_Tumor	ALKBH4	FALSE	FALSE	0.000222891414089029
ALKBH5	0.538302696241071	1.34897745741811e-10	Benign_Tumor	ALKBH5	FALSE	FALSE	1.55842922435996e-09
ALKBH6	0.438867882899607	3.82202273318227e-07	Benign_Tumor	ALKBH6	FALSE	FALSE	1.55041312904005e-06
ALKBH7	0.275806619137304	0.00201690586922608	Benign_Tumor	ALKBH7	FALSE	FALSE	0.00299364040235015
ALKBH8	0.0666637455162932	0.463800448221855	Benign_Tumor	ALKBH8	FALSE	FALSE	0.471613736869667
ALMS1	0.284768965555189	0.00141115391543901	Benign_Tumor	ALMS1	FALSE	FALSE	0.00217583167575561
ALOX12-AS1	0.415234590705723	1.79184983655658e-06	Benign_Tumor	ALOX12-AS1	FALSE	FALSE	6.02818697444278e-06
ALOX12P2	0.565399222143774	9.53609251846445e-12	Benign_Tumor	ALOX12P2	FALSE	FALSE	1.5313524548438e-10
ALOX15B	0.433350246666918	5.54028803125904e-07	Benign_Tumor	ALOX15B	FALSE	FALSE	2.14464095229423e-06
ALOX5	0.540283826179076	1.12026428095345e-10	Benign_Tumor	ALOX5	FALSE	FALSE	1.32466785476751e-09
ALOX5AP	0.446534920554194	2.25665487176584e-07	Benign_Tumor	ALOX5AP	FALSE	FALSE	9.82742905984604e-07
ALPK1	0.393229756052444	6.82027639806201e-06	Benign_Tumor	ALPK1	FALSE	FALSE	1.9399482072515e-05
ALPK3	0.386567599812558	1.00355084940845e-05	Benign_Tumor	ALPK3	FALSE	FALSE	2.72792762748085e-05
ALPL	0.431984362386396	6.06748847934263e-07	Benign_Tumor	ALPL	FALSE	FALSE	2.31817954094217e-06
ALS2	0.238268421484733	0.00795722769217242	Benign_Tumor	ALS2	FALSE	FALSE	0.0103679640938923
ALS2CL	0.583179653374423	1.4646365603967e-12	Benign_Tumor	ALS2CL	FALSE	FALSE	2.93927643750745e-11
ALYREF	0.50456675838744	2.67258947334655e-09	Benign_Tumor	ALYREF	FALSE	FALSE	2.10097101809318e-08
AMACR	0.148638572894837	0.100843573089978	Benign_Tumor	AMACR	FALSE	FALSE	0.109149080047972
AMBRA1	0.474161473869971	3.02578909405674e-08	Benign_Tumor	AMBRA1	FALSE	FALSE	1.72161540232903e-07
AMD1	0.479797746728151	1.96403042224581e-08	Benign_Tumor	AMD1	FALSE	FALSE	1.19382692293653e-07
AMDHD2	0.244319340104864	0.00646203797794024	Benign_Tumor	AMDHD2	FALSE	FALSE	0.00859159202855488
AMER1	0.233735588224015	0.00927006089874455	Benign_Tumor	AMER1	FALSE	FALSE	0.0119091452215929
AMFR	0.348581959163698	7.77753879332831e-05	Benign_Tumor	AMFR	FALSE	FALSE	0.000164564689712638
AMIGO1	0.391514998087462	7.53917580850121e-06	Benign_Tumor	AMIGO1	FALSE	FALSE	2.11965309380374e-05
AMIGO2	0.339528324357215	0.000122097478709333	Benign_Tumor	AMIGO2	FALSE	FALSE	0.000246139033778698
AMMECR1	0.116596193340569	0.199038287238085	Benign_Tumor	AMMECR1	FALSE	FALSE	0.208305227271318
