ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	group
GO:0002705	GO:0002705	positive regulation of leukocyte mediated immunity	72/7469	105/12427	0.685714285714286	1.1408985712373	1.77952576223367	0.0450709843087477	0.29867052753186	0.264146600828474	HLA-H/NLRP3/CD177/PVR/HLA-G/MAVS/PRKCZ/HLA-C/KLHL22/IL1B/CLCF1/FZD5/HLA-DRB1/EXOSC6/ZP3/KMT5C/CD81/TREM2/ITGAM/STAT6/STX4/IL6/TYROBP/NECTIN2/IL1R1/TFRC/KIT/LAMP1/AZGP1/TNFSF13/HLA-B/C3/GATA3/TAP2/HLA-E/HLA-F/B2M/CD55/VAV1/ITGB2/IL18R1/CD40/HLA-A/HLA-DRA/PLCG2/STAT5A/SASH3/FADD/AP1G1/SPI1/IL12RB1/TP53BP1/FCER1G/CLEC7A/FCGR1A/LAG3/YWHAG/MLH1/CD1E/TRAF2/MAD2L2/CD7/KLRK1/TGFB1/CD226/P2RX7/SECTM1/PTPRC/RSAD2/HMCES/TICAM1/SCIMP	72	go_bp
GO:1903076	GO:1903076	regulation of protein localization to plasma membrane	72/7469	105/12427	0.685714285714286	1.1408985712373	1.77952576223367	0.0450709843087477	0.29867052753186	0.264146600828474	TMED2/VPS4A/AKT1/TMEM59/PRKCE/LDLRAP1/BCL2L1/GRIPAP1/CLN3/CIB1/ZDHHC7/ARHGAP44/RER1/GBP1/TMBIM1/TREM2/PDPK1/AR/STX4/ACTB/RHOG/PGRMC1/VAMP8/ACSL3/PPFIA1/PIK3R2/CD36/LGALS3/STX3/EPHA2/EZR/ABI3/NKD2/ARHGEF16/PPP1R9B/COMMD1/CSK/EGFR/CDK5/MMP14/PRNP/PTPN9/PID1/PKP1/RANGRF/ARF6/ZDHHC5/SQSTM1/CAMK2G/RAB11A/VTI1B/RHOQ/CAMK2B/NUMB/ZDHHC2/GPER1/PIK3R1/ZDHHC8/ITGA3/SPTBN1/NHLRC1/RAMP3/ATP2C1/RACK1/TGFB1/LRP1/CNST/STX8/NRXN1/WNK1/PPP2R5A/CLIP3	72	go_bp
GO:0006638	GO:0006638	neutral lipid metabolic process	63/7469	91/12427	0.692307692307692	1.15186874980689	1.78461926449823	0.0451588048480552	0.29867052753186	0.264146600828474	SIK1/DGKD/INSIG1/GPX1/PGS1/LPIN3/LMF1/KAT5/NR1H3/LDLR/PLA2G15/DGKA/ABHD16A/SCARB1/SNCA/SREBF1/TNXB/ACSL1/PCK2/CPT1A/C3/LPGAT1/GPAT4/FUT1/LIPE/GK5/CAT/LPIN1/FITM2/DGKQ/DGKZ/GPAT3/PNPLA4/LIPG/ABHD2/SEL1L/DAGLA/APOC2/CTDNEP1/MBOAT7/TBL1XR1/BLVRA/APOBR/PLIN5/PLB1/PLCE1/PIK3CG/ABHD6/DGKG/MOGAT2/DGKH/CAV1/ABHD5/PLAAT3/ABHD12/GK/CIDEB/LIPA/DAGLB/GPLD1/PANK2/SLC22A4/APOE	63	go_bp
GO:0022617	GO:0022617	extracellular matrix disassembly	35/7469	48/12427	0.729166666666667	1.21319509528272	1.8163464504903	0.0452079226457706	0.29867052753186	0.264146600828474	WASHC1/MMP19/CTSG/DPP4/ADAMTS4/KLK4/STAT3/IL6/ADAM10/MMP9/FLOT1/ADAM15/CST3/MMP15/PBXIP1/MMP7/TPSAB1/ENG/CTSS/ADAM8/MMP14/ADAMTS15/EXOC8/MMP2/SH3PXD2B/PDPN/TIMP3/LCP1/FSCN1/DDR1/TGFB1/KIF9/LRP1/ADAMTS5/FURIN	35	go_bp
GO:1900271	GO:1900271	regulation of long-term synaptic potentiation	25/7469	33/12427	0.757575757575758	1.26046243665738	1.83882316523126	0.0453304046618974	0.29867052753186	0.264146600828474	ABL1/ADCY1/CHRNA7/LILRB2/LGMN/TYROBP/YTHDF1/PDE9A/SHANK3/NCSTN/APP/NSG1/PRKAR1B/ADORA2A/PRNP/C22orf39/STAU1/SQSTM1/PTN/ZDHHC2/PAIP2/EIF2AK4/NRGN/MME/APOE	25	go_bp
GO:0050848	GO:0050848	regulation of calcium-mediated signaling	52/7469	74/12427	0.702702702702703	1.16916407638057	1.79135402624354	0.0454220608744801	0.29867052753186	0.264146600828474	CCL3/CCL4/RCAN1/EDN1/CHP1/CALM1/HTT/EDN2/LMCD1/PTBP1/SELENOK/CIB1/PDK2/ZAP70/GBP1/SLC9A1/TREM2/TMBIM4/PRKACA/JPT2/CALM3/TBC1D10C/HOMER2/INPP5A/CD4/CD22/CD3E/PLCG2/APP/FKBP1B/HINT1/MTOR/MAPT/PLEK/PRNP/DYRK2/ADA/P2RX4/P2RX2/PDGFRB/PPP3CC/CLEC7A/FHL2/PTPRJ/IGF1/SYK/HOMER3/RAMP3/MYOZ1/NFAT5/PTPRC/PPP3CA	52	go_bp
GO:0062208	GO:0062208	positive regulation of pattern recognition receptor signaling pathway	52/7469	74/12427	0.702702702702703	1.16916407638057	1.79135402624354	0.0454220608744801	0.29867052753186	0.264146600828474	NLRP3/MAVS/AKT1/DHX58/TRIM3/TRIM65/PELI1/HSPA1A/NR1H3/SLC15A3/ZNRF1/ATAT1/CSNK1A1/GDI1/HSPA1B/MARK4/TAB1/STING1/YWHAE/LATS2/CD14/IFI35/KCNK6/ZDHHC9/ZCCHC3/NAGK/CD36/PPP2CA/ZDHHC3/PLCG2/GBP2/MYD88/MFHAS1/TIRAP/LTF/NINJ1/ZDHHC5/NEK9/DDX3X/RTN4/TLR4/SLC19A1/PUM1/MARCHF5/RNF115/WDFY1/RNF39/ZC3HAV1/P2RX7/DHX33/RSAD2/HSP90B1	52	go_bp
GO:0002763	GO:0002763	positive regulation of myeloid leukocyte differentiation	33/7469	45/12427	0.733333333333333	1.22012763868434	1.81563721184661	0.0456615948173715	0.29867052753186	0.264146600828474	FOS/TRIB1/ACIN1/RUNX1/NEDD9/ID2/HLA-DRB1/KLF10/LIF/ZFP36L1/TREM2/TYROBP/CD74/HCLS1/HAX1/CSF1/CD4/STAT5A/FADD/RB1/CCR1/HSF1/CTNNBIP1/GPR68/PPARGC1B/RPTOR/SLC9B2/CALCA/RIPK1/TESC/TGFB1/PRKCA/PPP3CA	33	go_bp
GO:0048009	GO:0048009	insulin-like growth factor receptor signaling pathway	33/7469	45/12427	0.733333333333333	1.22012763868434	1.81563721184661	0.0456615948173715	0.29867052753186	0.264146600828474	INPPL1/MAP2K2/AKT1/IGFBP3/IRS2/CILP/ERCC2/MAPK3/GRB10/NKX3-1/MAP2K1/ERCC1/GIGYF1/PDPK1/AR/BMP2/IGF2R/GRB2/IGFBP5/SHC1/CRIM1/IGF1R/MYORG/BMP5/IRS1/MAPK1/PIK3R1/IGF1/RAF1/EIF2AK3/IGFBP2/IGFBP4/ATXN1	33	go_bp
GO:0050684	GO:0050684	regulation of mRNA processing	79/7469	116/12427	0.681034482758621	1.13311226633303	1.76784445140474	0.0458315122083229	0.29867052753186	0.264146600828474	CDK11A/SFSWAP/SRSF5/RBM5/SNRNP70/RBM19/SAFB2/ACIN1/RBM47/CDK11B/JMJD6/HDAC7/KAT8/ALKBH5/SRSF2/ARGLU1/PTBP1/RBM14/UPF3A/RBM15B/ZFP36L1/RBM25/DAZAP1/RNPS1/CDK9/U2AF2/UPF1/PRPF19/DDX5/EXOSC10/SRSF6/WDR77/C1QBP/PRDX6/TRA2B/CIRBP/SRSF7/METTL16/SRSF9/SLTM/RBM3/PCBP4/RBM8A/THRAP3/UPF3B/SRRM1/KHDRBS1/RBM15/SAP18/SAFB/IWS1/TRA2A/AHCYL1/NUP98/RBM10/DDX17/YTHDC1/MAGOH/TIA1/SRSF3/NSRP1/HNRNPL/RBM23/RBPMS/SRSF8/RBMXL1/BARD1/PRMT5/PUF60/WTAP/RBPMS2/RBM39/RBFOX2/CELF2/RBMX/THUMPD2/HNRNPK/RBM4/HNRNPU	79	go_bp
GO:0003016	GO:0003016	respiratory system process	27/7469	36/12427	0.75	1.2478578122908	1.82786588420471	0.0458487538896577	0.29867052753186	0.264146600828474	DDIT3/MECP2/STK40/CC2D1A/RAB3A/FKRP/SELENON/DCAF11/CCDC88C/TNNC1/MTG2/PBX3/ADH5/MTG1/NEK10/TTLL1/HIPK2/HOXA5/STARD7/ZFAND5/NDN/NLGN2/TSHZ3/VANGL1/YWHAZ/GAA/BLOC1S6	27	go_bp
GO:0030890	GO:0030890	positive regulation of B cell proliferation	27/7469	36/12427	0.75	1.2478578122908	1.82786588420471	0.0458487538896577	0.29867052753186	0.264146600828474	BCL6/CDKN1A/IRS2/NFATC2/CLCF1/PELI1/SLC39A10/CARD11/CD81/CD38/TCF3/TFRC/GPR183/TNFSF13/CD74/CD40/SASH3/TIRAP/TNFSF13B/ADA/TLR4/VAV3/NCKAP1L/PRLR/PTPRC/TICAM1/IL7	27	go_bp
GO:0046850	GO:0046850	regulation of bone remodeling	27/7469	36/12427	0.75	1.2478578122908	1.82786588420471	0.0458487538896577	0.29867052753186	0.264146600828474	PDK4/CARTPT/TNFAIP3/SYT7/SRC/ARAP1/CD38/IL6/S1PR1/INPP5D/SLC4A2/DEF8/TMEM119/PLEKHM1/CSK/UBASH3B/ADAM8/IL20RA/SPP1/CSF1R/SYK/CALCA/ITGB3/PRKCA/P2RX7/LEPR/MDK	27	go_bp
GO:0009620	GO:0009620	response to fungus	29/7469	39/12427	0.743589743589744	1.2371923609037	1.82085786428222	0.0460318653551518	0.29867052753186	0.264146600828474	CLEC4E/CTSG/CX3CR1/GNLY/COTL1/NPY/S100A8/BAK1/NCF1/TRIM62/PLA2G5/ANG/S100A9/IL17RA/PLCG2/APP/JAGN1/MYD88/CRK/GAPDH/SPI1/LTF/CLEC7A/TLR4/IL17RC/SYK/CALCA/TGFB1/SCIMP	29	go_bp
GO:0031641	GO:0031641	regulation of myelination	29/7469	39/12427	0.743589743589744	1.2371923609037	1.82085786428222	0.0460318653551518	0.29867052753186	0.264146600828474	EGR2/ITGAX/SOX10/AKT1/SIRT2/DAG1/CST7/S100B/RARA/ZPR1/RARG/TMEM98/TPPP/LGI4/NCMAP/CDK18/TNFRSF21/CTNNB1/LPIN1/MTOR/NRDC/TNFRSF1B/PTN/TYMP/MTMR2/IGF1/EIF2AK3/DICER1/RNF10	29	go_bp
GO:0042304	GO:0042304	regulation of fatty acid biosynthetic process	29/7469	39/12427	0.743589743589744	1.2371923609037	1.82085786428222	0.0460318653551518	0.29867052753186	0.264146600828474	PDK4/INSIG1/EDN1/SCAP/PTGS2/IL1B/UBR4/SIRT2/EIF6/WDTC1/NR1H3/EDN2/ANGPTL4/ACADL/SLC45A3/ACADVL/LPGAT1/ERLIN2/CD74/AVPR1A/NME1/DCAF5/APOC2/MID1IP1/ELOVL5/KLHL25/TRIB3/ABCD1/CEACAM1	29	go_bp
GO:1905521	GO:1905521	regulation of macrophage migration	29/7469	39/12427	0.743589743589744	1.2371923609037	1.82085786428222	0.0460318653551518	0.29867052753186	0.264146600828474	CCL3/THBS1/C5AR1/CCL2/MAPK3/BCR/CX3CR1/CD9/CCL5/CD200/CD81/TREM2/AKIRIN1/CXCL17/CSF1/DDT/MMP28/MMP14/CNN2/P2RX4/SLAMF8/CSF1R/MAPK1/RTN4/PTPRJ/PTK2B/C3AR1/CX3CL1/MDK	29	go_bp
GO:0140888	GO:0140888	interferon-mediated signaling pathway	61/7469	88/12427	0.693181818181818	1.1533231295415	1.77154697337898	0.0466045096573894	0.29867052753186	0.264146600828474	NLRC5/TYK2/RBM47/MAVS/CIITA/CDC37/OAS3/PTPN6/UBR4/IFITM2/TRIM65/IFI27/IFITM1/NR1H3/GPR108/IFITM3/TREX1/OAS1/PTPN1/MUL1/IRF1/RBX1/IKBKE/STING1/HCK/TRIM41/RNF185/ZSWIM8/TRIM56/IFNLR1/OAS2/DNAJA3/STAT1/METTL3/IRF3/FADD/TBKBP1/LSM14A/MYD88/ISG15/IFNGR2/DDB1/SIN3A/PARP9/IRAK1/USP18/EIF4E2/CUL4A/STAT2/IFNAR2/TRAF3/RAF1/IL10RB/TP53/ADAR/IRF7/PARP14/PTPN2/TBK1/PPARG/WNT5A	61	go_bp
GO:0002720	GO:0002720	positive regulation of cytokine production involved in immune response	50/7469	71/12427	0.704225352112676	1.17169747632939	1.78072878692653	0.0466871667142471	0.29867052753186	0.264146600828474	NLRP3/HLA-G/MAVS/PRKCZ/NR4A3/INAVA/IL1B/MAPKAPK2/IRF5/SLC7A5/FZD5/CD81/LILRB1/IL6/IL1R1/KIT/GATA3/HLA-E/HLA-F/B2M/CD55/CD74/IL18R1/NOD1/CD36/HK1/LAPTM5/SEMA7A/HLA-A/PLCG2/SASH3/RIPK2/GPRC5B/MYD88/FCER1G/CLEC7A/RTN4/TLR4/SPHK2/SYK/PANX1/TRAF2/CD7/CD226/P2RX7/SECTM1/RSAD2/WNT5A/TICAM1/SCIMP	50	go_bp
GO:0014013	GO:0014013	regulation of gliogenesis	50/7469	71/12427	0.704225352112676	1.17169747632939	1.78072878692653	0.0466871667142471	0.29867052753186	0.264146600828474	NR1D1/EGR2/IDH2/SOX10/DUSP10/IL1B/MECP2/SIRT2/DAG1/CLCF1/LDLR/ID2/SLC7A5/SKI/CLCN2/LIF/RELA/NF2/TMEM98/TREM2/IL6/ZNF365/CXCR4/SERPINE2/SPINT1/BMP2/CTNNB1/RB1/TP73/MTOR/DAAM2/HES1/TNFRSF1B/PTN/NTRK3/ID4/ASCL2/PRMT5/TP53/DICER1/RNF10/TGFB1/RNF112/CERS2/ABCC8/VEGFC/ATXN1/NOTCH1/RHEB/MDK	50	go_bp
GO:0002003	GO:0002003	angiotensin maturation	9/7469	10/12427	0.9	1.49742937474896	1.93137555667748	0.0469199621936614	0.29867052753186	0.264146600828474	CTSG/ANPEP/CTSZ/ATP6AP2/CPA3/ACE/ENPEP/MME/PRCP	9	go_bp
GO:0002357	GO:0002357	defense response to tumor cell	9/7469	10/12427	0.9	1.49742937474896	1.93137555667748	0.0469199621936614	0.29867052753186	0.264146600828474	KLF4/PRDX2/TNFRSF10B/RELA/PRF1/DAPK1/LAPTM5/ABI3/SPI1	9	go_bp
GO:0002551	GO:0002551	mast cell chemotaxis	9/7469	10/12427	0.9	1.49742937474896	1.93137555667748	0.0469199621936614	0.29867052753186	0.264146600828474	VEGFA/KIT/RAC2/PIK3CD/RIN3/VEGFB/SWAP70/PGF/VEGFC	9	go_bp
GO:0002604	GO:0002604	regulation of dendritic cell antigen processing and presentation	9/7469	10/12427	0.9	1.49742937474896	1.93137555667748	0.0469199621936614	0.29867052753186	0.264146600828474	SLC11A1/THBS1/FCGR2B/CD74/NOD1/CCL19/CD68/CCL21/CCR7	9	go_bp
GO:0002863	GO:0002863	positive regulation of inflammatory response to antigenic stimulus	9/7469	10/12427	0.9	1.49742937474896	1.93137555667748	0.0469199621936614	0.29867052753186	0.264146600828474	ZP3/CD81/C3/HLA-E/CCR7/FCER1G/FCGR1A/PARK7/KARS1	9	go_bp
GO:0006013	GO:0006013	mannose metabolic process	9/7469	10/12427	0.9	1.49742937474896	1.93137555667748	0.0469199621936614	0.29867052753186	0.264146600828474	MAN2C1/MPI/PMM2/GMPPB/MAN2B2/MAN2A2/HK1/MAN2B1/PMM1	9	go_bp
GO:0010917	GO:0010917	negative regulation of mitochondrial membrane potential	9/7469	10/12427	0.9	1.49742937474896	1.93137555667748	0.0469199621936614	0.29867052753186	0.264146600828474	SLC25A27/PRELID1/PMAIP1/BNIP3/RNF122/ARL6IP5/MAPT/MTCH2/BNIP3L	9	go_bp
GO:0016081	GO:0016081	synaptic vesicle docking	9/7469	10/12427	0.9	1.49742937474896	1.93137555667748	0.0469199621936614	0.29867052753186	0.264146600828474	STX1A/TPRG1L/SNAP25/UNC13B/RIMS1/RIMS3/SNPH/PPFIA3/BLOC1S6	9	go_bp
GO:0019065	GO:0019065	receptor-mediated endocytosis of virus by host cell	9/7469	10/12427	0.9	1.49742937474896	1.93137555667748	0.0469199621936614	0.29867052753186	0.264146600828474	TPCN2/RNASEK/DPP4/SIGLEC1/CTSL/CAV1/CAV2/PIKFYVE/KIAA0319L	9	go_bp
GO:0035443	GO:0035443	tripeptide transmembrane transport	9/7469	10/12427	0.9	1.49742937474896	1.93137555667748	0.0469199621936614	0.29867052753186	0.264146600828474	SLC15A1/ABCC1/ABCC5/ABCC4/SLC13A3/SLC15A2/AFG3L2/GJA1/SLC25A39	9	go_bp
GO:0035771	GO:0035771	interleukin-4-mediated signaling pathway	9/7469	10/12427	0.9	1.49742937474896	1.93137555667748	0.0469199621936614	0.29867052753186	0.264146600828474	IL4R/JAK3/STAT6/CD40/STAT5A/PARP14/PTPN2/PTPRC/IL2RG	9	go_bp
GO:0035810	GO:0035810	positive regulation of urine volume	9/7469	10/12427	0.9	1.49742937474896	1.93137555667748	0.0469199621936614	0.29867052753186	0.264146600828474	EDN1/HAS2/INPP5K/HYAL2/NPR1/GNAI2/ADORA2A/NPR3/EDNRB	9	go_bp
GO:0038110	GO:0038110	interleukin-2-mediated signaling pathway	9/7469	10/12427	0.9	1.49742937474896	1.93137555667748	0.0469199621936614	0.29867052753186	0.264146600828474	JAK3/STAT3/PRKACA/STAT5A/IL2RB/CD7/PTPN2/SECTM1/IL2RG	9	go_bp
GO:0046185	GO:0046185	aldehyde catabolic process	9/7469	10/12427	0.9	1.49742937474896	1.93137555667748	0.0469199621936614	0.29867052753186	0.264146600828474	PNKD/GATD1/ALDH3B1/AKR1A1/ADH5/HAGH/ALDH2/PDXP/PARK7	9	go_bp
GO:0046501	GO:0046501	protoporphyrinogen IX metabolic process	9/7469	10/12427	0.9	1.49742937474896	1.93137555667748	0.0469199621936614	0.29867052753186	0.264146600828474	HMBS/UROD/ALAS1/PPOX/FECH/ALAD/UROS/EIF2AK1/CPOX	9	go_bp
GO:0060439	GO:0060439	trachea morphogenesis	9/7469	10/12427	0.9	1.49742937474896	1.93137555667748	0.0469199621936614	0.29867052753186	0.264146600828474	MAP2K2/BMP4/MAPK3/MAP2K1/WNT7B/HOXA5/CTNNB1/TGFBR2/MAPK1	9	go_bp
GO:0070278	GO:0070278	extracellular matrix constituent secretion	9/7469	10/12427	0.9	1.49742937474896	1.93137555667748	0.0469199621936614	0.29867052753186	0.264146600828474	RGCC/TNFRSF1A/BMP2/TNFRSF1B/IER3IP1/RIC1/CREB3L1/NOTCH1/TMEM38B	9	go_bp
GO:0070837	GO:0070837	dehydroascorbic acid transport	9/7469	10/12427	0.9	1.49742937474896	1.93137555667748	0.0469199621936614	0.29867052753186	0.264146600828474	SLC2A3/SLC23A1/SLC2A5/SLC2A1/SLC2A10/SLC2A11/SLC2A4/SLC2A8/SLC2A9	9	go_bp
GO:0070942	GO:0070942	neutrophil mediated cytotoxicity	9/7469	10/12427	0.9	1.49742937474896	1.93137555667748	0.0469199621936614	0.29867052753186	0.264146600828474	DNASE1/CTSG/TUSC2/TREM1/NCF1/SCNN1B/MYD88/PCYOX1L/CXCL6	9	go_bp
GO:0071352	GO:0071352	cellular response to interleukin-2	9/7469	10/12427	0.9	1.49742937474896	1.93137555667748	0.0469199621936614	0.29867052753186	0.264146600828474	JAK3/STAT3/PRKACA/STAT5A/IL2RB/CD7/PTPN2/SECTM1/IL2RG	9	go_bp
GO:0071801	GO:0071801	regulation of podosome assembly	9/7469	10/12427	0.9	1.49742937474896	1.93137555667748	0.0469199621936614	0.29867052753186	0.264146600828474	ARHGEF5/SRC/HCK/GSN/LCP1/FSCN1/MSN/KIF9/RHOA	9	go_bp
GO:0097050	GO:0097050	type B pancreatic cell apoptotic process	9/7469	10/12427	0.9	1.49742937474896	1.93137555667748	0.0469199621936614	0.29867052753186	0.264146600828474	CAPN10/IL6/SRSF6/TCF7L2/ISL1/HDAC3/EIF2S1/WFS1/CAST	9	go_bp
GO:0098543	GO:0098543	detection of other organism	9/7469	10/12427	0.9	1.49742937474896	1.93137555667748	0.0469199621936614	0.29867052753186	0.264146600828474	HLA-DRB1/NAIP/HLA-B/SSC5D/NOD1/TLR2/HLA-A/CLEC7A/TLR4	9	go_bp
GO:0106014	GO:0106014	regulation of inflammatory response to wounding	9/7469	10/12427	0.9	1.49742937474896	1.93137555667748	0.0469199621936614	0.29867052753186	0.264146600828474	GIT1/ALOX5/PTPN6/STAT3/SIGLEC10/GRN/EXTL3/DSG2/MDK	9	go_bp
GO:0140052	GO:0140052	cellular response to oxidised low-density lipoprotein particle stimulus	9/7469	10/12427	0.9	1.49742937474896	1.93137555667748	0.0469199621936614	0.29867052753186	0.264146600828474	AKT1/TREM2/CD36/MIA3/MYD88/CD68/TXNIP/TLR4/TICAM1	9	go_bp
GO:1903911	GO:1903911	positive regulation of receptor clustering	9/7469	10/12427	0.9	1.49742937474896	1.93137555667748	0.0469199621936614	0.29867052753186	0.264146600828474	SSH1/FNTA/CD81/MESD/LRP4/RAC1/CRK/CRKL/ZDHHC2	9	go_bp
GO:1990144	GO:1990144	intrinsic apoptotic signaling pathway in response to hypoxia	9/7469	10/12427	0.9	1.49742937474896	1.93137555667748	0.0469199621936614	0.29867052753186	0.264146600828474	PINK1/BNIP3/MAP2K1/TMBIM6/NOL3/HYOU1/ENO1/PIK3CB/TP53	9	go_bp
GO:1990839	GO:1990839	response to endothelin	9/7469	10/12427	0.9	1.49742937474896	1.93137555667748	0.0469199621936614	0.29867052753186	0.264146600828474	KLF4/IRS2/KLF2/KLF5/KLF3/CRK/KLF11/KLF15/EDNRB	9	go_bp
GO:0006450	GO:0006450	regulation of translational fidelity	14/7469	17/12427	0.823529411764706	1.37019681349578	1.87462709264736	0.0471386564917709	0.29867052753186	0.264146600828474	AARS2/YRDC/AARSD1/AARS1/RPS5/DTD2/DTD1/VARS2/VARS1/DNAJC2/TARS2/LARS2/CDK5RAP1/GATC	14	go_bp
GO:0006857	GO:0006857	oligopeptide transport	14/7469	17/12427	0.823529411764706	1.37019681349578	1.87462709264736	0.0471386564917709	0.29867052753186	0.264146600828474	SLC15A1/SLC15A3/ABCC1/SLC26A6/ABCB9/ABCC5/MGST1/ABCC4/MFSD1/SLC13A3/SLC15A2/AFG3L2/GJA1/SLC25A39	14	go_bp
GO:0009110	GO:0009110	vitamin biosynthetic process	14/7469	17/12427	0.823529411764706	1.37019681349578	1.87462709264736	0.0471386564917709	0.29867052753186	0.264146600828474	PDXK/SLC25A19/SNAI2/THTPA/PNPO/GFI1/CYP24A1/PSAT1/SLC19A2/RFK/SNAI1/NFKB1/PLTP/UBIAD1	14	go_bp
GO:0010288	GO:0010288	response to lead ion	14/7469	17/12427	0.823529411764706	1.37019681349578	1.87462709264736	0.0471386564917709	0.29867052753186	0.264146600828474	PPP1CA/PPP5C/FECH/ALAD/BACE1/PPP2CA/APP/CAT/PLSCR1/MAPT/UCP2/PPP2CB/BECN1/CPOX	14	go_bp
GO:0045064	GO:0045064	T-helper 2 cell differentiation	14/7469	17/12427	0.823529411764706	1.37019681349578	1.87462709264736	0.0471386564917709	0.29867052753186	0.264146600828474	NLRP3/BCL6/PRKCZ/BATF/IL4R/RARA/KMT2A/GATA3/MEN1/BCL3/ANXA1/ASCL2/HLX/CD86	14	go_bp
GO:0045653	GO:0045653	negative regulation of megakaryocyte differentiation	14/7469	17/12427	0.823529411764706	1.37019681349578	1.87462709264736	0.0471386564917709	0.29867052753186	0.264146600828474	H4C3/H4C2/H4C5/H4C8/CIB1/H4C4/H4C14/H4C1/H4C6/PRMT1/H4C12/H4C11/H4C16/H4C9	14	go_bp
GO:0045723	GO:0045723	positive regulation of fatty acid biosynthetic process	14/7469	17/12427	0.823529411764706	1.37019681349578	1.87462709264736	0.0471386564917709	0.29867052753186	0.264146600828474	EDN1/PTGS2/IL1B/SIRT2/NR1H3/EDN2/SLC45A3/LPGAT1/CD74/AVPR1A/APOC2/MID1IP1/ELOVL5/ABCD1	14	go_bp
GO:0046717	GO:0046717	acid secretion	14/7469	17/12427	0.823529411764706	1.37019681349578	1.87462709264736	0.0471386564917709	0.29867052753186	0.264146600828474	SGK1/GABBR1/SLC26A6/HIP1R/ACACB/CES1/HRH2/ABAT/APBA1/CACNB4/BEST1/P2RX7/PTGER3/KCNQ1	14	go_bp
GO:0060340	GO:0060340	positive regulation of type I interferon-mediated signaling pathway	14/7469	17/12427	0.823529411764706	1.37019681349578	1.87462709264736	0.0471386564917709	0.29867052753186	0.264146600828474	NLRC5/RBM47/MAVS/IKBKE/STING1/TRIM41/RNF185/TRIM56/IRF3/FADD/LSM14A/IRF7/TBK1/WNT5A	14	go_bp
GO:1900273	GO:1900273	positive regulation of long-term synaptic potentiation	14/7469	17/12427	0.823529411764706	1.37019681349578	1.87462709264736	0.0471386564917709	0.29867052753186	0.264146600828474	ADCY1/CHRNA7/LGMN/PDE9A/SHANK3/APP/PRKAR1B/ADORA2A/STAU1/SQSTM1/ZDHHC2/EIF2AK4/NRGN/MME	14	go_bp
GO:1903318	GO:1903318	negative regulation of protein maturation	14/7469	17/12427	0.823529411764706	1.37019681349578	1.87462709264736	0.0471386564917709	0.29867052753186	0.264146600828474	THBS1/SERPINE1/GAS1/AKT1/PLAU/CHAC1/PLAT/TMEM98/CTSZ/SNX12/SERPINE2/PRNP/GLG1/FURIN	14	go_bp
GO:2001185	GO:2001185	regulation of CD8-positive, alpha-beta T cell activation	14/7469	17/12427	0.823529411764706	1.37019681349578	1.87462709264736	0.0471386564917709	0.29867052753186	0.264146600828474	RUNX1/IRF1/LILRB1/CBFB/HLA-E/SLC4A2/LILRB4/HLA-A/RUNX3/ZBTB7B/MAPK8IP1/NCKAP1L/VSIR/SOCS1	14	go_bp
GO:0050878	GO:0050878	regulation of body fluid levels	176/7469	270/12427	0.651851851851852	1.08455790105275	1.72411611437388	0.0475034478312187	0.300638258877028	0.265886878151667	CYP4F11/DGKD/ANXA8/SCNN1G/THBS1/VEGFA/SERPINE1/MLLT6/PLAUR/EDN1/CTSG/ADCY6/ANGPTL7/PLAU/PRDX2/THBD/CYP4F12/CYP4F2/HAS2/PRKCE/PTPN6/GNAS/ACTG1/SRC/XBP1/NR1H3/TSPAN9/CD9/AQP1/SH2B3/F13A1/INPP5K/GGCX/TSPAN8/PLAT/MERTK/MTX1/RASA3/CLIC1/PDGFA/VDR/DGKA/CAD/FOSL2/AK3/VKORC1/ITPK1/GPI/ANGPTL4/IL6/RAB27A/SERPING1/HYAL2/BLOC1S3/PRKACA/NPR1/HIF1A/ACTB/PDIA3/OAS2/ADGRG1/USF1/ANO1/SLC29A1/MYH9/NOS3/GPAT4/ANXA2/GNA12/FIBP/SERPINE2/ADM/PRRG2/VAV1/ZNF385A/ST3GAL4/VAV2/PPARA/CD40/VAMP8/USF2/CD36/LMAN1/HPS4/FUNDC2/ENTPD2/HK2/PAFAH2/PLCG2/STAT5A/CHRM1/NME1/PRKCD/TP73/PLSCR1/DGKQ/TYRO3/RAP2B/SCNN1B/UPRT/DGKZ/UBASH3B/CD59/TFPI2/PLEK/GNAI2/ADORA2A/LCK/WAS/NCOR2/CFTR/ADA/C1GALT1C1/NPR3/PROCR/ADRA2C/PEAR1/FCER1G/PDPN/PDSS2/ANGPTL2/MYO5B/SCNN1A/FERMT3/CELSR2/ZBTB7B/VWF/AXL/SVEP1/PIK3CG/TLR4/AKR1B1/DGKG/PIK3CB/AQP3/DDR1/BLOC1S4/PTPRJ/CDO1/SYK/WFS1/F3/EMP2/ITGA2/VAV3/PPIA/DGKH/SRF/CCND1/CAV1/COPA/ITGB3/HSD11B2/PRRG4/ILK/TLN1/HEG1/PRKCA/PRLR/TSPAN18/GAS6/ITPR3/EDNRB/P2RX1/CEACAM1/SAA1/WNK1/F11R/SOCS2/ADRA2A/HPS6/BLOC1S6/GJA5/PPP3CA/SLC22A4/APOE	176	go_bp
